employee_id,skill_name,role_id,proficiency_level,proficiency_change_per_day,days_since_last_assessment,gap_severity,role_complexity,future_deficiency_score,assessment_date
EMP-0037,Python,Ops_Manager,1.0,0.01993445307600414,28,0.7117500919619795,0.9,0.0,2026-06-28T20:53:45.453953
EMP-0037,FastAPI,Ops_Manager,0.0,-0.007048095819112114,3,0.3606197088319544,0.9,1.3917527289893405,2026-07-23T20:53:45.453953
EMP-0037,WFM_Forecasting,Ops_Manager,0.7127525869600182,0.005121752769142392,25,0.5607523145562668,0.9,0.41397098724384346,2026-07-01T20:53:45.453953
EMP-0037,RTA_Adherence,Ops_Manager,1.0,0.012561323027832161,20,0.7495861583408326,0.9,0.0,2026-07-06T20:53:45.453953
EMP-0037,Churn_Analysis,Ops_Manager,0.7299087925627136,0.0019991286624728623,25,0.8965856540091145,0.9,0.6584101745676578,2026-07-01T20:53:45.453953
EMP-0038,Python,Ops_Manager,1.0,0.011169262243445442,23,0.750955062109159,0.9,0.040399663751216286,2026-07-03T20:53:45.453953
EMP-0038,FastAPI,Ops_Manager,0.8037045701744796,0.0025362898122358,23,0.957703102364426,0.9,0.5990582866406594,2026-07-03T20:53:45.453953
EMP-0038,WFM_Forecasting,Ops_Manager,1.0,0.0037716346178860733,17,0.8054266118408014,0.9,0.2895642673838184,2026-07-09T20:53:45.453953
EMP-0038,RTA_Adherence,Ops_Manager,1.0,0.005914298660070672,2,0.20539114790287039,0.9,0.0,2026-07-24T20:53:45.453953
EMP-0038,Churn_Analysis,Ops_Manager,1.0,0.005584049000138754,7,0.9335418858101262,0.9,0.2992494729009006,2026-07-19T20:53:45.453953
EMP-0039,Python,Junior_Engineer,0.0,-0.007867416584892125,4,0.8528576840579277,0.3,1.6624513395757277,2026-07-22T20:53:45.453953
EMP-0039,FastAPI,Junior_Engineer,1.0,0.019992593003111035,13,0.9285179575132241,0.3,0.0,2026-07-13T20:53:45.453953
EMP-0039,WFM_Forecasting,Junior_Engineer,1.0,0.006681457156229668,4,0.3638147130829269,0.3,0.0,2026-07-22T20:53:45.453953
EMP-0039,RTA_Adherence,Junior_Engineer,0.33014287599664505,0.0010185288751201928,7,0.5474409695840495,0.3,0.9130217425417739,2026-07-19T20:53:45.453953
EMP-0039,Churn_Analysis,Junior_Engineer,1.0,0.007795389483029753,23,0.8189053624047117,0.3,0.17559099671146333,2026-07-03T20:53:45.453953
EMP-0040,Python,Junior_Engineer,0.9455821213950755,0.005082128188062812,1,0.853232257514656,0.3,0.32857016172036824,2026-07-25T20:53:45.453953
EMP-0040,FastAPI,Junior_Engineer,1.0,0.014824557717589752,15,0.005325919339787766,0.3,0.0,2026-07-11T20:53:45.453953
EMP-0040,WFM_Forecasting,Junior_Engineer,0.7826632391458788,0.00608221147215003,25,0.23842067529687283,0.3,0.15408075433805674,2026-07-01T20:53:45.453953
EMP-0040,RTA_Adherence,Junior_Engineer,1.0,0.009527155287850609,10,0.05914483242886792,0.3,0.0,2026-07-16T20:53:45.453953
EMP-0040,Churn_Analysis,Junior_Engineer,1.0,0.015480263916557943,5,0.7567393267560899,0.3,0.0,2026-07-21T20:53:45.453953
EMP-0041,Python,Senior_Engineer,0.5380861557842923,-0.00033993912417047516,9,0.3801288119001155,0.7,0.6621764238908796,2026-07-17T20:53:45.453953
EMP-0041,FastAPI,Senior_Engineer,0.7778828992629113,0.0017615768928255834,16,0.8329614527461362,0.7,0.5857505203253893,2026-07-10T20:53:45.453953
EMP-0041,WFM_Forecasting,Senior_Engineer,1.0,0.019694962835603853,10,0.9651448792638949,0.7,0.0,2026-07-16T20:53:45.453953
EMP-0041,RTA_Adherence,Senior_Engineer,1.0,0.013082331966126624,24,0.9613444856265383,0.7,0.08820228382947037,2026-07-02T20:53:45.453953
EMP-0041,Churn_Analysis,Senior_Engineer,0.60451970486011,0.004151784695050387,22,0.22276177895550375,0.7,0.3823076437661303,2026-07-04T20:53:45.453953
EMP-0042,Python,Ops_Manager,0.5650889709510776,-0.0024514010215249335,14,0.16180155632548965,0.9,0.5893538378574152,2026-07-12T20:53:45.453953
EMP-0042,FastAPI,Ops_Manager,0.0,-0.00995855390306907,22,0.640197555198062,0.9,1.618855394691103,2026-07-04T20:53:45.453953
EMP-0042,WFM_Forecasting,Ops_Manager,1.0,0.018326780688278553,20,0.3946789997799529,0.9,0.0,2026-07-06T20:53:45.453953
EMP-0042,RTA_Adherence,Ops_Manager,0.908511499910833,0.004148302809834208,27,0.6365609154912141,0.9,0.2853198735397477,2026-06-29T20:53:45.453953
EMP-0042,Churn_Analysis,Ops_Manager,0.3234786186717388,-0.003884149763370203,14,0.7548009535678295,0.9,1.170446351013282,2026-07-12T20:53:45.453953
EMP-0043,Python,Junior_Engineer,1.0,0.006931911298797786,16,0.16879478861277264,0.3,0.0,2026-07-10T20:53:45.453953
EMP-0043,FastAPI,Junior_Engineer,0.6655740600989907,0.003362914046047284,17,0.3853742189892275,0.3,0.4262256280142046,2026-07-09T20:53:45.453953
EMP-0043,WFM_Forecasting,Junior_Engineer,1.0,0.01448258249117476,6,0.6445155813085044,0.3,0.0,2026-07-20T20:53:45.453953
EMP-0043,RTA_Adherence,Junior_Engineer,1.0,0.00878937660998918,16,0.5963173108698746,0.3,0.034477357135261844,2026-07-10T20:53:45.453953
EMP-0043,Churn_Analysis,Junior_Engineer,1.0,0.019321834622714494,28,0.16036429270642805,0.3,0.0,2026-06-28T20:53:45.453953
EMP-0044,Python,Junior_Engineer,1.0,0.010173756948357744,11,0.02079928379580387,0.3,0.0,2026-07-15T20:53:45.453953
EMP-0044,FastAPI,Junior_Engineer,1.0,0.014634690732829905,6,0.052698350177809994,0.3,0.0,2026-07-20T20:53:45.453953
EMP-0044,WFM_Forecasting,Junior_Engineer,1.0,0.017853617896111854,17,0.43575657631636566,0.3,0.0,2026-07-09T20:53:45.453953
EMP-0044,RTA_Adherence,Junior_Engineer,0.7372825816411722,0.0013133061143190457,13,0.9853150821502631,0.3,0.7159757760043879,2026-07-13T20:53:45.453953
EMP-0044,Churn_Analysis,Junior_Engineer,0.35909601664676616,-0.0023238227980382827,18,0.17084203320774793,0.3,0.7960396838982564,2026-07-08T20:53:45.453953
EMP-0045,Python,Ops_Manager,1.0,0.003498851322866441,12,0.06803902898895087,0.9,0.0,2026-07-14T20:53:45.453953
EMP-0045,FastAPI,Ops_Manager,1.0,0.009414755964554966,13,0.5141439792718456,0.9,0.0,2026-07-13T20:53:45.453953
EMP-0045,WFM_Forecasting,Ops_Manager,1.0,0.016420913202177874,7,0.5408796121801245,0.9,0.0,2026-07-19T20:53:45.453953
EMP-0045,RTA_Adherence,Ops_Manager,1.0,0.00996532234982756,21,0.9058810470042521,0.9,0.1539808530072993,2026-07-05T20:53:45.453953
EMP-0045,Churn_Analysis,Ops_Manager,0.0,-0.006785160588378337,24,0.40549259072845134,0.9,1.4063011130155758,2026-07-02T20:53:45.453953
EMP-0046,Python,Junior_Engineer,0.9783052550660072,0.007042588931932098,27,0.5396067490839862,0.3,0.08022045151802304,2026-06-29T20:53:45.453953
EMP-0046,FastAPI,Junior_Engineer,1.0,0.006511748854724999,15,0.1550940267465425,0.3,0.0,2026-07-11T20:53:45.453953
EMP-0046,WFM_Forecasting,Junior_Engineer,0.0,-0.007620086106006481,26,0.4119154875483726,0.3,1.4345603269543807,2026-06-30T20:53:45.453953
EMP-0046,RTA_Adherence,Junior_Engineer,0.0,-0.0067113408178051176,10,0.5196936129268553,0.3,1.4611870309975812,2026-07-16T20:53:45.453953
EMP-0046,Churn_Analysis,Junior_Engineer,0.0,-0.003646190775866525,23,0.0029643161716137456,0.3,1.1108678813618027,2026-07-03T20:53:45.453953
EMP-0047,Python,Senior_Engineer,0.0,-0.004047166238102064,11,0.3786555729553166,0.7,1.3107427736207202,2026-07-15T20:53:45.453953
EMP-0047,FastAPI,Senior_Engineer,0.3184024712612527,-0.005053663916923057,26,0.7950051814715583,0.7,1.2307100369822181,2026-06-30T20:53:45.453953
EMP-0047,WFM_Forecasting,Senior_Engineer,0.15233771669081114,-0.0052677829589582925,4,0.10159172856650178,0.7,1.0564916363611885,2026-07-22T20:53:45.453953
EMP-0047,RTA_Adherence,Senior_Engineer,0.01684738100195987,-0.002864552046225083,27,0.48957069192053526,0.7,1.3138745263450602,2026-06-29T20:53:45.453953
EMP-0047,Churn_Analysis,Senior_Engineer,0.4254680407720245,0.0008148382867167424,18,0.7981268291054618,0.7,0.9491502251792041,2026-07-08T20:53:45.453953
EMP-0048,Python,Junior_Engineer,1.0,0.010320601818266837,6,0.43658569129844316,0.3,0.0,2026-07-20T20:53:45.453953
EMP-0048,FastAPI,Junior_Engineer,0.6374149537090344,-0.001233132637297638,23,0.9200943045570977,0.3,0.8596261776884435,2026-07-03T20:53:45.453953
EMP-0048,WFM_Forecasting,Junior_Engineer,0.8727467860883238,0.0030425495829273386,13,0.35334113689933133,0.3,0.21264729487352174,2026-07-13T20:53:45.453953
EMP-0048,RTA_Adherence,Junior_Engineer,1.0,0.015171357560295877,16,0.3910452982851641,0.3,0.0,2026-07-10T20:53:45.453953
EMP-0048,Churn_Analysis,Junior_Engineer,1.0,0.016519779595120097,4,0.5980460238485633,0.3,0.0,2026-07-22T20:53:45.453953
EMP-0049,Python,Senior_Engineer,0.0171115202185963,-0.008338700481871821,1,0.7976719710027942,0.7,1.6318854797389553,2026-07-25T20:53:45.453953
EMP-0049,FastAPI,Senior_Engineer,1.0,0.011537177449070528,5,0.023099044384098155,0.7,0.0,2026-07-21T20:53:45.453953
EMP-0049,WFM_Forecasting,Senior_Engineer,1.0,0.00495358739584675,18,0.3163097716827731,0.7,0.009547263965984099,2026-07-08T20:53:45.453953
EMP-0049,RTA_Adherence,Senior_Engineer,1.0,0.008117741993269553,6,0.5909586629250476,0.7,0.05194707166443713,2026-07-20T20:53:45.453953
EMP-0049,Churn_Analysis,Senior_Engineer,0.17564239399902104,-0.004827565876387579,2,0.9377281582481177,0.7,1.4380486614166652,2026-07-24T20:53:45.453953
EMP-0050,Python,Senior_Engineer,0.0,-0.004618337447630113,2,0.24000865114719372,0.7,1.2585544490025002,2026-07-24T20:53:45.453953
EMP-0050,FastAPI,Senior_Engineer,0.5689764422015183,-0.0014513120404290054,15,0.48740242899693875,0.7,0.7182641335098212,2026-07-11T20:53:45.453953
EMP-0050,WFM_Forecasting,Senior_Engineer,0.4845994726645999,0.0016486097026556356,7,0.030976994101886146,0.7,0.48143073330667413,2026-07-19T20:53:45.453953
EMP-0050,RTA_Adherence,Senior_Engineer,0.360642267464714,0.0015290883299446736,13,0.16685819761150422,0.7,0.6769141814426979,2026-07-13T20:53:45.453953
EMP-0050,Churn_Analysis,Senior_Engineer,0.8337058936139433,0.0011223563574663184,9,0.2732211734771044,0.7,0.26923400240061934,2026-07-17T20:53:45.453953
EMP-0051,Python,Ops_Manager,0.5063717082795938,-0.0006979316020129956,3,0.4512411753076173,0.9,0.7401868274346047,2026-07-23T20:53:45.453953
EMP-0051,FastAPI,Ops_Manager,0.826218537254712,0.0035577043821983945,25,0.7627571579905728,0.9,0.4484289102746226,2026-07-01T20:53:45.453953
EMP-0051,WFM_Forecasting,Ops_Manager,0.5562269265075866,-0.0013881827566614973,5,0.3732656169370422,0.9,0.6720513646607793,2026-07-21T20:53:45.453953
EMP-0051,RTA_Adherence,Ops_Manager,0.8554545808244121,0.0033468264833760083,22,0.5452333073296941,0.9,0.31675727833915474,2026-07-04T20:53:45.453953
EMP-0051,Churn_Analysis,Ops_Manager,1.0,0.006342111998538029,12,0.35214667172273173,0.9,0.0,2026-07-14T20:53:45.453953
EMP-0052,Python,Ops_Manager,1.0,0.01968912146316023,17,0.811690047996135,0.9,0.0,2026-07-09T20:53:45.453953
EMP-0052,FastAPI,Ops_Manager,1.0,0.009818142547319787,23,0.966847642461348,0.9,0.18887954481108044,2026-07-03T20:53:45.453953
EMP-0052,WFM_Forecasting,Ops_Manager,0.0,-0.005312087281937458,9,0.913425585470036,0.9,1.616075411193142,2026-07-17T20:53:45.453953
EMP-0052,RTA_Adherence,Ops_Manager,1.0,0.008438777194141761,26,0.4604081961904585,0.9,0.0,2026-06-30T20:53:45.453953
EMP-0052,Churn_Analysis,Ops_Manager,0.2787120849991286,0.000549061543275272,7,0.39826657802045884,0.9,0.9039493577128427,2026-07-19T20:53:45.453953
EMP-0053,Python,Ops_Manager,1.0,0.011490010224465998,28,0.5426655518095582,0.9,0.0,2026-06-28T20:53:45.453953
EMP-0053,FastAPI,Ops_Manager,0.9837688570991041,0.00504013224697859,24,0.550783918857576,0.9,0.1404191349203262,2026-07-02T20:53:45.453953
EMP-0053,WFM_Forecasting,Ops_Manager,0.0,-0.009480516001710017,10,0.19973701033124658,0.9,1.384283985216924,2026-07-16T20:53:45.453953
EMP-0053,RTA_Adherence,Ops_Manager,1.0,0.012373359525500312,9,0.5859972239844463,0.9,0.0,2026-07-17T20:53:45.453953
EMP-0053,Churn_Analysis,Ops_Manager,0.07122907265391287,-0.007933209803015396,10,0.04724531190513348,0.9,1.1903898773891157,2026-07-16T20:53:45.453953
EMP-0054,Python,Ops_Manager,1.0,0.010410753241726576,20,0.877044198639024,0.9,0.1261995020677147,2026-07-06T20:53:45.453953
EMP-0054,FastAPI,Ops_Manager,0.0,-0.005559800539081765,14,0.3312569016048993,0.9,1.3324224669749027,2026-07-12T20:53:45.453953
EMP-0054,WFM_Forecasting,Ops_Manager,0.8211369993448181,0.0006123655955809718,13,0.23800180689361028,0.9,0.27949293623455784,2026-07-13T20:53:45.453953
EMP-0054,RTA_Adherence,Ops_Manager,0.7600600242590861,0.005341473101838627,22,0.3536893341336358,0.9,0.25654044975257295,2026-07-04T20:53:45.453953
EMP-0054,Churn_Analysis,Ops_Manager,1.0,0.008554268494422755,3,0.4532347658749659,0.9,0.0,2026-07-23T20:53:45.453953
EMP-0055,Python,Junior_Engineer,1.0,0.010344996349441414,10,0.3311597103854017,0.3,0.0,2026-07-16T20:53:45.453953
EMP-0055,FastAPI,Junior_Engineer,0.301500683243142,-0.004127330712958786,6,0.34187278654355713,0.3,0.9932556314174001,2026-07-20T20:53:45.453953
EMP-0055,WFM_Forecasting,Junior_Engineer,0.9030178947220794,0.004071244124989826,19,0.15507659898027815,0.3,0.05238308101836481,2026-07-07T20:53:45.453953
EMP-0055,RTA_Adherence,Junior_Engineer,0.20945261696258188,-0.005652427281743217,20,0.48941895831336313,0.3,1.2048296806463963,2026-07-06T20:53:45.453953
EMP-0055,Churn_Analysis,Junior_Engineer,1.0,0.008881877774027725,20,0.26370723790547757,0.3,0.0,2026-07-06T20:53:45.453953
EMP-0056,Python,Ops_Manager,1.0,0.010960765784657564,19,0.3333212937830068,0.9,0.0,2026-07-07T20:53:45.453953
EMP-0056,FastAPI,Ops_Manager,0.5084113982278877,0.0032320143309638397,1,0.26296690478256923,0.9,0.5261116242344817,2026-07-25T20:53:45.453953
EMP-0056,WFM_Forecasting,Ops_Manager,0.05963440797915076,-0.008171866756924112,1,0.5376589665636974,0.9,1.4543510780104214,2026-07-25T20:53:45.453953
EMP-0056,RTA_Adherence,Ops_Manager,0.9627753603786452,0.0028997295518765117,8,0.7446131691345912,0.9,0.322539337632355,2026-07-18T20:53:45.453953
EMP-0056,Churn_Analysis,Ops_Manager,1.0,0.018553912940624015,18,0.7755773143227532,0.9,0.0,2026-07-08T20:53:45.453953
EMP-0057,Python,Ops_Manager,1.0,0.01197809532071367,28,0.7273650654773531,0.9,0.004339673117266463,2026-06-28T20:53:45.453953
EMP-0057,FastAPI,Ops_Manager,1.0,0.01503705770110035,11,0.9902486225673074,0.9,0.044012580250643085,2026-07-15T20:53:45.453953
EMP-0057,WFM_Forecasting,Ops_Manager,0.952469361537283,0.006650052536309443,28,0.8795392803349275,0.9,0.2877987025408974,2026-06-28T20:53:45.453953
EMP-0057,RTA_Adherence,Ops_Manager,0.4631185966810004,-0.0009801415528362112,18,0.9170047890093272,0.9,1.0247880444087496,2026-07-08T20:53:45.453953
EMP-0057,Churn_Analysis,Ops_Manager,1.0,0.01919110137839824,10,0.24271150531504482,0.9,0.0,2026-07-16T20:53:45.453953
EMP-0058,Python,Ops_Manager,0.5070650148753237,-0.00011767398441644983,22,0.5980416759342075,0.9,0.7954860426242736,2026-07-04T20:53:45.453953
EMP-0058,FastAPI,Ops_Manager,0.0,-0.009579479226347621,8,0.10137441876105036,0.9,1.3380715861709538,2026-07-18T20:53:45.453953
EMP-0058,WFM_Forecasting,Ops_Manager,1.0,0.010343540679837513,1,0.2068811306322984,0.9,0.0,2026-07-25T20:53:45.453953
EMP-0058,RTA_Adherence,Ops_Manager,0.22177877601157864,-0.002961074559431542,29,0.6258537800702827,0.9,1.179980350806509,2026-06-27T20:53:45.453953
EMP-0058,Churn_Analysis,Ops_Manager,1.0,0.018431747530754945,18,0.5227992189884372,0.9,0.0,2026-07-08T20:53:45.453953
EMP-0059,Python,Junior_Engineer,0.8337550701088794,0.004751015035577573,6,0.648637376918462,0.3,0.3480331672830244,2026-07-20T20:53:45.453953
EMP-0059,FastAPI,Junior_Engineer,0.0,-0.007629679754254496,16,0.24931277104565863,0.3,1.3535467781504642,2026-07-10T20:53:45.453953
EMP-0059,WFM_Forecasting,Junior_Engineer,0.9287517814984984,0.0041374646100687355,21,0.06358883530624015,0.3,0.0,2026-07-05T20:53:45.453953
EMP-0059,RTA_Adherence,Junior_Engineer,0.8746947078375986,0.0027971961224493355,7,0.09654462557232457,0.3,0.08966172127508365,2026-07-19T20:53:45.453953
EMP-0059,Churn_Analysis,Junior_Engineer,0.22650133616385792,-0.002318227230032414,22,0.8793975125069183,0.3,1.2827442369905737,2026-07-04T20:53:45.453953
EMP-0060,Python,Ops_Manager,0.28024364165314697,-0.002169917058938379,21,0.633857536479875,0.9,1.1017826383549418,2026-07-05T20:53:45.453953
EMP-0060,FastAPI,Ops_Manager,0.14259063099102365,-0.004130311852375574,2,0.12661394069969722,0.9,1.0446256949300923,2026-07-24T20:53:45.453953
EMP-0060,WFM_Forecasting,Ops_Manager,1.0,0.01848009292457558,14,0.3547653075890693,0.9,0.0,2026-07-12T20:53:45.453953
EMP-0060,RTA_Adherence,Ops_Manager,1.0,0.009491777991943595,21,0.36330893621990823,0.9,0.0,2026-07-05T20:53:45.453953
EMP-0060,Churn_Analysis,Ops_Manager,1.0,0.01217639715431808,19,0.6825353248677619,0.9,0.0,2026-07-07T20:53:45.453953
EMP-0061,Python,Senior_Engineer,0.6168981146191523,0.00272542352190875,16,0.2010832875196894,0.7,0.40188082348342985,2026-07-10T20:53:45.453953
EMP-0061,FastAPI,Senior_Engineer,0.0,-0.006373630844043887,22,0.3898214473134538,0.7,1.3861196489780434,2026-07-04T20:53:45.453953
EMP-0061,WFM_Forecasting,Senior_Engineer,1.0,0.019258615562615496,13,0.11331613739403856,0.7,0.0,2026-07-13T20:53:45.453953
EMP-0061,RTA_Adherence,Senior_Engineer,1.0,0.014735963446925458,13,0.9398863941652625,0.7,0.02786429367486759,2026-07-13T20:53:45.453953
EMP-0061,Churn_Analysis,Senior_Engineer,1.0,0.006408219737975443,11,0.026734248940326277,0.7,0.0,2026-07-15T20:53:45.453953
EMP-0062,Python,Senior_Engineer,0.4607227184124647,-0.0023391900048798445,2,0.4865879205064829,0.7,0.8527469419871722,2026-07-24T20:53:45.453953
EMP-0062,FastAPI,Senior_Engineer,1.0,0.01823658930221455,22,0.8109492698340887,0.7,0.0,2026-07-04T20:53:45.453953
EMP-0062,WFM_Forecasting,Senior_Engineer,0.0,-0.00819834195070198,6,0.14620536027016884,0.7,1.3190529386561438,2026-07-20T20:53:45.453953
EMP-0062,RTA_Adherence,Senior_Engineer,0.9796727377179304,0.0035182557725697873,8,0.12180160538233453,0.7,0.0,2026-07-18T20:53:45.453953
EMP-0062,Churn_Analysis,Senior_Engineer,1.0,0.015046549505132943,18,0.5819793405792965,0.7,0.0,2026-07-08T20:53:45.453953
EMP-0063,Python,Senior_Engineer,1.0,0.014761635822728972,3,0.10922561885936288,0.7,0.0,2026-07-23T20:53:45.453953
EMP-0063,FastAPI,Senior_Engineer,1.0,0.0031735605894165544,16,0.7047241384263028,0.7,0.25715525153065466,2026-07-10T20:53:45.453953
EMP-0063,WFM_Forecasting,Senior_Engineer,0.07104131943053227,-0.006175191016798594,11,0.1566123798711122,0.7,1.1925206010089817,2026-07-15T20:53:45.453953
EMP-0063,RTA_Adherence,Senior_Engineer,1.0,0.00993172522951422,7,0.6468489755999716,0.7,0.02547273091455915,2026-07-19T20:53:45.453953
EMP-0063,Churn_Analysis,Senior_Engineer,1.0,0.005896445877089004,6,0.034909895937760504,0.7,0.0,2026-07-20T20:53:45.453953
EMP-0064,Python,Junior_Engineer,0.3060210063245691,-0.005192896940565517,26,0.270093974170561,0.3,0.9848128889776769,2026-06-30T20:53:45.453953
EMP-0064,FastAPI,Junior_Engineer,0.9647533420112177,0.004075446321818709,17,0.3465860772290542,0.3,0.08627630694874827,2026-07-09T20:53:45.453953
EMP-0064,WFM_Forecasting,Junior_Engineer,1.0,0.010531028465641292,13,0.8223551634328558,0.3,0.09524672774718917,2026-07-13T20:53:45.453953
EMP-0064,RTA_Adherence,Junior_Engineer,1.0,0.016094083310839224,10,0.07968493925913733,0.3,0.0,2026-07-16T20:53:45.453953
EMP-0064,Churn_Analysis,Junior_Engineer,0.0,-0.008698011265149064,25,0.7576739340329348,0.3,1.6397773049709392,2026-07-01T20:53:45.453953
EMP-0065,Python,Senior_Engineer,0.2724585068496568,-0.005766869602405242,19,0.21583863105655132,0.7,1.0084668967507762,2026-07-07T20:53:45.453953
EMP-0065,FastAPI,Senior_Engineer,1.0,0.012224924839191064,26,0.21353108254766295,0.7,0.0,2026-06-30T20:53:45.453953
EMP-0065,WFM_Forecasting,Senior_Engineer,0.9021271834409705,0.007310826797009113,28,0.08933803344610103,0.7,0.0,2026-06-28T20:53:45.453953
EMP-0065,RTA_Adherence,Senior_Engineer,0.28171562862834537,-0.005470069538970255,21,0.7037623624507962,0.7,1.2342676387661604,2026-07-05T20:53:45.453953
EMP-0065,Churn_Analysis,Senior_Engineer,0.7750668747627427,0.0025433708840365034,1,0.8000653243848679,0.7,0.5486646609085961,2026-07-25T20:53:45.453953
EMP-0066,Python,Junior_Engineer,1.0,0.007511034785708437,5,0.5588786114391819,0.3,0.05410826214833797,2026-07-21T20:53:45.453953
EMP-0066,FastAPI,Junior_Engineer,1.0,0.01093480577460699,1,0.7289123761225261,0.3,0.036412014823053285,2026-07-25T20:53:45.453953
EMP-0066,WFM_Forecasting,Junior_Engineer,1.0,0.007056505975324407,2,0.21203252028810327,0.3,0.0,2026-07-24T20:53:45.453953
EMP-0066,RTA_Adherence,Junior_Engineer,1.0,0.006582811040479817,4,0.4095030074654391,0.3,0.0072671725183249825,2026-07-22T20:53:45.453953
EMP-0066,Churn_Analysis,Junior_Engineer,0.48972817205726826,-0.0033192489696458665,11,0.19282909899093315,0.3,0.7062638465275742,2026-07-15T20:53:45.453953
EMP-0067,Python,Junior_Engineer,1.0,0.006670133940157594,14,0.08357626781470251,0.3,0.0,2026-07-12T20:53:45.453953
EMP-0067,FastAPI,Junior_Engineer,1.0,0.011272700154181086,4,0.3677115409910644,0.3,0.0,2026-07-22T20:53:45.453953
EMP-0067,WFM_Forecasting,Junior_Engineer,1.0,0.015516374524402085,23,0.3563763714421282,0.3,0.0,2026-07-03T20:53:45.453953
EMP-0067,RTA_Adherence,Junior_Engineer,1.0,0.007252728159135828,25,0.7973962104128173,0.3,0.18111626043233392,2026-07-01T20:53:45.453953
EMP-0067,Churn_Analysis,Junior_Engineer,1.0,0.009740991978668937,26,0.23391090406067294,0.3,0.0,2026-06-30T20:53:45.453953
EMP-0068,Python,Ops_Manager,0.32095881948014204,-0.0015512994243481511,29,0.47745893631508085,0.9,0.964309631407843,2026-06-27T20:53:45.453953
EMP-0068,FastAPI,Ops_Manager,0.9008693414492609,0.007264171717462785,12,0.2843865951627189,0.9,0.023398804608215085,2026-07-14T20:53:45.453953
EMP-0068,WFM_Forecasting,Ops_Manager,1.0,0.016354619037561503,18,0.5380252006144517,0.9,0.0,2026-07-08T20:53:45.453953
EMP-0068,RTA_Adherence,Ops_Manager,1.0,0.013106233682383799,11,0.12221465282736954,0.9,0.0,2026-07-15T20:53:45.453953
EMP-0068,Churn_Analysis,Ops_Manager,0.8665798857818134,0.0065492462382800345,13,0.5280707347430835,0.9,0.2009780944413272,2026-07-13T20:53:45.453953
EMP-0069,Python,Senior_Engineer,1.0,0.014707929876336947,26,0.4543397673409759,0.7,0.0,2026-06-30T20:53:45.453953
EMP-0069,FastAPI,Senior_Engineer,0.058894354468482235,-0.006285366874977964,10,0.5456101129280249,0.7,1.4024717082448692,2026-07-16T20:53:45.453953
EMP-0069,WFM_Forecasting,Senior_Engineer,0.07998582234371387,-0.0070854304053805375,11,0.3766073285805852,0.7,1.320880754107995,2026-07-15T20:53:45.453953
EMP-0069,RTA_Adherence,Senior_Engineer,1.0,0.018951402046066795,25,0.5807299617561861,0.7,0.0,2026-07-01T20:53:45.453953
EMP-0069,Churn_Analysis,Senior_Engineer,0.4172983015067169,-0.0015482851767600492,19,0.4049260616171644,0.7,0.8316132846046668,2026-07-07T20:53:45.453953
EMP-0070,Python,Ops_Manager,0.6441716529655831,0.0037534102664102675,21,0.3397534200660802,0.9,0.41310274907514893,2026-07-05T20:53:45.453953
EMP-0070,FastAPI,Ops_Manager,1.0,0.018704396458822513,8,0.4028926432674441,0.9,0.0,2026-07-18T20:53:45.453953
EMP-0070,WFM_Forecasting,Ops_Manager,0.0,-0.007081416897232378,18,0.5914831904836108,0.9,1.5081841021587767,2026-07-08T20:53:45.453953
EMP-0070,RTA_Adherence,Ops_Manager,1.0,0.01143622089273475,20,0.15875799053929718,0.9,0.0,2026-07-06T20:53:45.453953
EMP-0070,Churn_Analysis,Ops_Manager,1.0,0.007651843844443363,3,0.8071350257104833,0.9,0.17401219752194091,2026-07-23T20:53:45.453953
EMP-0071,Python,Ops_Manager,0.8740389752929756,0.003172212620836508,1,0.6835437802180139,0.9,0.3725665361909361,2026-07-25T20:53:45.453953
EMP-0071,FastAPI,Ops_Manager,0.04212351943359993,-0.0071617065375434745,5,0.5073457551573272,0.9,1.426400554271368,2026-07-21T20:53:45.453953
EMP-0071,WFM_Forecasting,Ops_Manager,0.49702780589976125,-0.0018426631764461143,21,0.42785936777388245,0.9,0.7721817732805634,2026-07-05T20:53:45.453953
EMP-0071,RTA_Adherence,Ops_Manager,0.8439158236218469,0.0007559512964125416,13,0.21827829908174512,0.9,0.2425447870266494,2026-07-13T20:53:45.453953
EMP-0071,Churn_Analysis,Ops_Manager,1.0,0.016074684846933793,7,0.6127315508442163,0.9,0.0,2026-07-19T20:53:45.453953
EMP-0072,Python,Junior_Engineer,1.0,0.014258551292502178,25,0.12652274012084708,0.3,0.0,2026-07-01T20:53:45.453953
EMP-0072,FastAPI,Junior_Engineer,1.0,0.010481355402781308,15,0.04084350006131943,0.3,0.0,2026-07-11T20:53:45.453953
EMP-0072,WFM_Forecasting,Junior_Engineer,0.26286737367098295,-0.004025363033209516,21,0.25059499249315353,0.3,0.9831910135718793,2026-07-05T20:53:45.453953
EMP-0072,RTA_Adherence,Junior_Engineer,0.0,-0.005803817890896819,15,0.782356179077692,0.3,1.5652926262657505,2026-07-11T20:53:45.453953
EMP-0072,Churn_Analysis,Junior_Engineer,0.0,-0.009238420618896527,3,0.24158799312228862,0.3,1.3979466151280402,2026-07-23T20:53:45.453953
EMP-0073,Python,Senior_Engineer,1.0,0.012220454972025311,2,0.17318263727950378,0.7,0.0,2026-07-24T20:53:45.453953
